Serial Number:20697595 --

"Date Time, GMT -1000","Temp, (*F)","mV","pH","Button Down","Button Up","Host Connect","Start Calibration","Calibration Values","Calibration Buffers","End Calibration","EOF"
2020-04-07 21:30:00,85.38,-91.47,8.26, , , , , , , , 
2020-04-07 21:40:00,85.38,-91.55,8.26, , , , , , , , 
2020-04-07 21:50:00,85.38,-91.27,8.26, , , , , , , , 
2020-04-07 22:00:00,85.38,-91.17,8.26, , , , , , , , 
2020-04-07 22:10:00,85.38,-91.60,8.27, , , , , , , , 
2020-04-07 22:20:00,85.38,-91.52,8.26, , , , , , , , 
2020-04-07 22:30:00,85.38,-91.30,8.26, , , , , , , , 
2020-04-07 22:40:00,85.38,-91.30,8.26, , , , , , , , 
2020-04-07 22:50:00,85.33,-91.60,8.27, , , , , , , , 
2020-04-07 23:00:00,85.33,-91.30,8.26, , , , , , , , 
2020-04-07 23:10:00,85.33,-91.14,8.26, , , , , , , , 
2020-04-07 23:20:00,85.33,-91.00,8.26, , , , , , , , 
2020-04-07 23:30:00,85.33,-90.92,8.25, , , , , , , , 
2020-04-07 23:40:00,85.33,-90.89,8.25, , , , , , , , 
2020-04-07 23:50:00,85.33,-91.02,8.26, , , , , , , , 
2020-04-08 00:00:00,85.33,-90.82,8.25, , , , , , , , 
2020-04-08 00:10:00,85.33,-90.64,8.25, , , , , , , , 
2020-04-08 00:20:00,85.33,-90.67,8.25, , , , , , , , 
2020-04-08 00:30:00,85.33,-90.74,8.25, , , , , , , , 
2020-04-08 00:40:00,85.33,-90.55,8.25, , , , , , , , 
2020-04-08 00:50:00,85.33,-90.97,8.26, , , , , , , , 
2020-04-08 01:00:00,85.33,-90.47,8.25, , , , , , , , 
2020-04-08 01:10:00,85.33,-90.58,8.25, , , , , , , , 
2020-04-08 01:20:00,85.38,-90.63,8.25, , , , , , , , 
2020-04-08 01:30:00,85.38,-90.80,8.25, , , , , , , , 
2020-04-08 01:40:00,85.38,-90.35,8.24, , , , , , , , 
2020-04-08 01:50:00,85.38,-90.36,8.24, , , , , , , , 
2020-04-08 02:00:00,85.33,-90.72,8.25, , , , , , , , 
2020-04-08 02:10:00,85.33,-90.67,8.25, , , , , , , , 
2020-04-08 02:20:00,85.33,-90.75,8.25, , , , , , , , 
2020-04-08 02:30:00,85.33,-90.53,8.25, , , , , , , , 
2020-04-08 02:40:00,85.33,-91.14,8.26, , , , , , , , 
2020-04-08 02:50:00,85.29,-91.10,8.26, , , , , , , , 
2020-04-08 03:00:00,85.29,-90.72,8.25, , , , , , , , 
2020-04-08 03:10:00,85.24,-90.44,8.25, , , , , , , , 
2020-04-08 03:20:00,85.20,-90.46,8.25, , , , , , , , 
2020-04-08 03:30:00,85.20,-90.38,8.25, , , , , , , , 
2020-04-08 03:40:00,85.20,-90.77,8.25, , , , , , , , 
2020-04-08 03:50:00,85.20,-90.64,8.25, , , , , , , , 
2020-04-08 04:00:00,85.20,-90.39,8.25, , , , , , , , 
2020-04-08 04:10:00,85.20,-90.75,8.25, , , , , , , , 
2020-04-08 04:20:00,85.24,-90.75,8.25, , , , , , , , 
2020-04-08 04:30:00,85.24,-90.74,8.25, , , , , , , , 
2020-04-08 04:40:00,85.24,-90.17,8.24, , , , , , , , 
2020-04-08 04:50:00,85.24,-90.55,8.25, , , , , , , , 
2020-04-08 05:00:00,85.24,-90.72,8.25, , , , , , , , 
2020-04-08 05:10:00,85.29,-91.03,8.26, , , , , , , , 
2020-04-08 05:20:00,85.29,-90.86,8.25, , , , , , , , 
2020-04-08 05:30:00,85.29,-91.02,8.26, , , , , , , , 
2020-04-08 05:40:00,85.29,-90.88,8.25, , , , , , , , 
2020-04-08 05:50:00,85.29,-90.47,8.25, , , , , , , , 
2020-04-08 06:00:00,85.24,-90.61,8.25, , , , , , , , 
2020-04-08 06:10:00,85.24,-90.96,8.26, , , , , , , , 
2020-04-08 06:20:00,85.24,-91.25,8.26, , , , , , , , 
2020-04-08 06:30:00,85.24,-91.02,8.26, , , , , , , , 
2020-04-08 06:40:00,85.29,-91.30,8.26, , , , , , , , 
2020-04-08 06:50:00,85.33,-92.77,8.29, , , , , , , , 
2020-04-08 07:00:00,85.33,-94.63,8.32, , , , , , , , 
2020-04-08 07:10:00,85.38,-94.55,8.32, , , , , , , , 
2020-04-08 07:20:00,85.38,-94.41,8.31, , , , , , , , 
2020-04-08 07:30:00,85.42,-96.52,8.35, , , , , , , , 
2020-04-08 07:40:00,85.42,-96.66,8.35, , , , , , , , 
2020-04-08 07:50:00,85.42,-97.50,8.37, , , , , , , , 
2020-04-08 08:00:00,85.42,-97.58,8.37, , , , , , , , 
2020-04-08 08:10:00,85.51,-101.99,8.44, , , , , , , , 
2020-04-08 08:20:00,85.51,-98.17,8.38, , , , , , , , 
2020-04-08 08:30:00,85.47,-95.86,8.34, , , , , , , , 
2020-04-08 08:40:00,85.47,-96.72,8.35, , , , , , , , 
2020-04-08 08:50:00,85.42,-94.39,8.31, , , , , , , , 
2020-04-08 09:00:00,85.33,-93.85,8.30, , , , , , , , 
2020-04-08 09:10:00,85.24,-95.83,8.34, , , , , , , , 
2020-04-08 09:20:00,85.24,-98.02,8.37, , , , , , , , 
2020-04-08 09:30:00,85.29,-97.82,8.37, , , , , , , , 
2020-04-08 09:40:00,85.33,-100.52,8.42, , , , , , , , 
2020-04-08 09:50:00,85.42,-100.63,8.42, , , , , , , , 
2020-04-08 10:00:00,85.38,-96.57,8.35, , , , , , , , 
2020-04-08 10:10:00,85.38,-98.57,8.38, , , , , , , , 
2020-04-08 10:20:00,85.51,-107.32,8.53, , , , , , , , 
2020-04-08 10:30:00,85.65,-106.80,8.52, , , , , , , , 
2020-04-08 10:40:00,85.74,-104.49,8.48, , , , , , , , 
2020-04-08 10:50:00,85.92,-108.49,8.55, , , , , , , , 
2020-04-08 11:00:00,86.01,-108.93,8.56, , , , , , , , 
2020-04-08 11:10:00,86.10,-108.36,8.55, , , , , , , , 
2020-04-08 11:20:00,86.14,-107.33,8.53, , , , , , , , 
2020-04-08 11:30:00,86.28,-107.53,8.53, , , , , , , , 
2020-04-08 11:40:00,86.33,-108.96,8.56, , , , , , , , 
2020-04-08 11:50:00,86.28,-108.93,8.56, , , , , , , , 
2020-04-08 12:00:00,86.23,-105.43,8.50, , , , , , , , 
2020-04-08 12:10:00,86.23,-107.44,8.53, , , , , , , , 
2020-04-08 12:20:00,86.19,-106.46,8.51, , , , , , , , 
2020-04-08 12:30:00,86.10,-103.49,8.46, , , , , , , , 
2020-04-08 12:40:00,86.19,-107.21,8.53, , , , , , , , 
2020-04-08 12:50:00,86.10,-105.21,8.49, , , , , , , , 
2020-04-08 13:00:00,86.28,-109.30,8.56, , , , , , , , 
2020-04-08 13:10:00,86.23,-106.14,8.51, , , , , , , , 
2020-04-08 13:20:00,86.33,-109.68,8.57, , , , , , , , 
2020-04-08 13:30:00,86.28,-108.75,8.55, , , , , , , , 
2020-04-08 13:40:00,86.33,-109.47,8.56, , , , , , , , 
2020-04-08 13:50:00,86.23,-107.52,8.53, , , , , , , , 
2020-04-08 14:00:00,86.19,-107.32,8.53, , , , , , , , 
2020-04-08 14:10:00,86.10,-105.53,8.50, , , , , , , , 
2020-04-08 14:20:00,86.05,-104.93,8.49, , , , , , , , 
2020-04-08 14:30:00,86.01,-104.68,8.48, , , , , , , , 
2020-04-08 14:40:00,85.96,-106.28,8.51, , , , , , , , 
2020-04-08 14:50:00,86.10,-108.22,8.54, , , , , , , , 
2020-04-08 15:00:00,86.01,-104.36,8.48, , , , , , , , 
2020-04-08 15:10:00,85.92,-101.42,8.43, , , , , , , , 
2020-04-08 15:20:00,85.87,-99.25,8.39, , , , , , , , 
2020-04-08 15:30:00,85.74,-95.74,8.33, , , , , , , , 
2020-04-08 15:40:00,85.65,-95.44,8.33, , , , , , , , 
2020-04-08 15:50:00,85.56,-94.35,8.31, , , , , , , , 
2020-04-08 16:00:00,85.51,-94.19,8.31, , , , , , , , 
2020-04-08 16:10:00,85.47,-93.78,8.30, , , , , , , , 
2020-04-08 16:20:00,85.47,-92.52,8.28, , , , , , , , 
2020-04-08 16:30:00,85.42,-93.24,8.29, , , , , , , , 
2020-04-08 16:40:00,85.42,-93.64,8.30, , , , , , , , 
2020-04-08 16:50:00,85.42,-93.83,8.30, , , , , , , , 
2020-04-08 17:00:00,85.42,-93.71,8.30, , , , , , , , 
2020-04-08 17:10:00,85.38,-93.19,8.29, , , , , , , , 
2020-04-08 17:20:00,85.38,-93.24,8.29, , , , , , , , 
2020-04-08 17:30:00,85.38,-92.86,8.29, , , , , , , , 
2020-04-08 17:40:00,85.38,-92.50,8.28, , , , , , , , 
2020-04-08 17:50:00,85.38,-92.28,8.28, , , , , , , , 
2020-04-08 18:00:00,85.42,-92.14,8.27, , , , , , , , 
2020-04-08 18:10:00,85.47,-92.25,8.28, , , , , , , , 
2020-04-08 18:20:00,85.47,-92.02,8.27, , , , , , , , 
2020-04-08 18:30:00,85.51,-92.27,8.28, , , , , , , , 
2020-04-08 18:40:00,85.51,-92.28,8.28, , , , , , , , 
2020-04-08 18:50:00,85.51,-92.03,8.27, , , , , , , , 
2020-04-08 19:00:00,85.51,-92.07,8.27, , , , , , , , 
2020-04-08 19:10:00,85.51,-91.97,8.27, , , , , , , , 
2020-04-08 19:20:00,85.51,-91.82,8.27, , , , , , , , 
2020-04-08 19:30:00,85.51,-91.58,8.26, , , , , , , , 
2020-04-08 19:40:00,85.51,-91.53,8.26, , , , , , , , 
2020-04-08 19:50:00,85.51,-91.17,8.26, , , , , , , , 
2020-04-08 20:00:00,85.51,-91.10,8.26, , , , , , , , 
2020-04-08 20:10:00,85.51,-91.38,8.26, , , , , , , , 
2020-04-08 20:20:00,85.51,-91.52,8.26, , , , , , , , 
2020-04-08 20:30:00,85.47,-91.14,8.26, , , , , , , , 
2020-04-08 20:40:00,85.47,-91.72,8.27, , , , , , , , 
2020-04-08 20:50:00,85.42,-91.61,8.27, , , , , , , , 
2020-04-08 21:00:00,85.42,-92.16,8.27, , , , , , , , 
2020-04-08 21:10:00,85.42,-92.19,8.28, , , , , , , , 
2020-04-08 21:20:00,85.47,-92.35,8.28, , , , , , , , 
2020-04-08 21:30:00,85.47,-92.17,8.28, , , , , , , , 
2020-04-08 21:40:00,85.47,-92.19,8.28, , , , , , , , 
2020-04-08 21:50:00,85.47,-92.10,8.27, , , , , , , , 
2020-04-08 22:00:00,85.47,-91.92,8.27, , , , , , , , 
2020-04-08 22:10:00,85.47,-91.92,8.27, , , , , , , , 
2020-04-08 22:20:00,85.42,-92.10,8.27, , , , , , , , 
2020-04-08 22:30:00,85.38,-92.21,8.28, , , , , , , , 
2020-04-08 22:40:00,85.38,-92.33,8.28, , , , , , , , 
2020-04-08 22:50:00,85.42,-92.25,8.28, , , , , , , , 
2020-04-08 23:00:00,85.42,-92.38,8.28, , , , , , , , 
2020-04-08 23:10:00,85.42,-92.39,8.28, , , , , , , , 
2020-04-08 23:20:00,85.42,-92.49,8.28, , , , , , , , 
2020-04-08 23:30:00,85.42,-92.69,8.28, , , , , , , , 
2020-04-08 23:40:00,85.42,-92.49,8.28, , , , , , , , 
2020-04-08 23:50:00,85.42,-92.44,8.28, , , , , , , , 
2020-04-09 00:00:00,85.38,-92.30,8.28, , , , , , , , 
2020-04-09 00:10:00,85.38,-92.22,8.28, , , , , , , , 
2020-04-09 00:20:00,85.38,-92.16,8.28, , , , , , , , 
2020-04-09 00:30:00,85.38,-92.05,8.27, , , , , , , , 
2020-04-09 00:40:00,85.33,-91.82,8.27, , , , , , , , 
2020-04-09 00:50:00,85.33,-91.99,8.27, , , , , , , , 
2020-04-09 01:00:00,85.33,-92.35,8.28, , , , , , , , 
2020-04-09 01:10:00,85.33,-92.52,8.28, , , , , , , , 
2020-04-09 01:20:00,85.33,-92.66,8.28, , , , , , , , 
2020-04-09 01:30:00,85.38,-92.42,8.28, , , , , , , , 
2020-04-09 01:40:00,85.38,-92.39,8.28, , , , , , , , 
2020-04-09 01:50:00,85.33,-92.21,8.28, , , , , , , , 
2020-04-09 02:00:00,85.33,-91.92,8.27, , , , , , , , 
2020-04-09 02:10:00,85.33,-92.21,8.28, , , , , , , , 
2020-04-09 02:20:00,85.33,-91.99,8.27, , , , , , , , 
2020-04-09 02:30:00,85.33,-91.91,8.27, , , , , , , , 
2020-04-09 02:40:00,85.29,-91.47,8.26, , , , , , , , 
2020-04-09 02:50:00,85.29,-91.41,8.26, , , , , , , , 
2020-04-09 03:00:00,85.29,-91.50,8.26, , , , , , , , 
2020-04-09 03:10:00,85.24,-91.28,8.26, , , , , , , , 
2020-04-09 03:20:00,85.15,-91.17,8.26, , , , , , , , 
2020-04-09 03:30:00,85.06,-91.05,8.26, , , , , , , , 
2020-04-09 03:40:00,84.97,-90.89,8.25, , , , , , , , 
2020-04-09 03:50:00,84.93,-90.94,8.26, , , , , , , , 
2020-04-09 04:00:00,84.84,-91.22,8.26, , , , , , , , 
2020-04-09 04:10:00,84.75,-91.00,8.26, , , , , , , , 
2020-04-09 04:20:00,84.75,-91.36,8.26, , , , , , , , 
2020-04-09 04:30:00,84.75,-91.30,8.26, , , , , , , , 
2020-04-09 04:40:00,84.79,-91.49,8.27, , , , , , , , 
2020-04-09 04:50:00,84.88,-91.75,8.27, , , , , , , , 
2020-04-09 05:00:00,85.02,-91.55,8.27, , , , , , , , 
2020-04-09 05:10:00,85.11,-91.52,8.26, , , , , , , , 
2020-04-09 05:20:00,85.15,-91.50,8.26, , , , , , , , 
2020-04-09 05:30:00,85.15,-91.46,8.26, , , , , , , , 
2020-04-09 05:40:00,85.20,-91.32,8.26, , , , , , , , 
2020-04-09 05:50:00,85.20,-91.91,8.27, , , , , , , , 
2020-04-09 06:00:00,85.20,-91.61,8.27, , , , , , , , 
2020-04-09 06:10:00,85.20,-92.05,8.27, , , , , , , , 
2020-04-09 06:20:00,85.15,-92.13,8.28, , , , , , , , 
2020-04-09 06:30:00,85.15,-92.58,8.28, , , , , , , , 
2020-04-09 06:40:00,85.20,-93.14,8.29, , , , , , , , 
2020-04-09 06:50:00,85.20,-94.07,8.31, , , , , , , , 
2020-04-09 07:00:00,85.20,-94.69,8.32, , , , , , , , 
2020-04-09 07:10:00,85.20,-95.66,8.33, , , , , , , , 
2020-04-09 07:20:00,85.24,-97.46,8.36, , , , , , , , 
2020-04-09 07:30:00,85.24,-97.22,8.36, , , , , , , , 
2020-04-09 07:40:00,85.29,-97.96,8.37, , , , , , , , 
2020-04-09 07:50:00,85.29,-98.14,8.38, , , , , , , , 
2020-04-09 08:00:00,85.29,-97.11,8.36, , , , , , , , 
2020-04-09 08:10:00,85.38,-101.46,8.43, , , , , , , , 
2020-04-09 08:20:00,85.42,-101.28,8.43, , , , , , , , 
2020-04-09 08:30:00,85.47,-100.39,8.41, , , , , , , , 
2020-04-09 08:40:00,85.47,-99.96,8.41, , , , , , , , 
2020-04-09 08:50:00,85.51,-102.17,8.44, , , , , , , , 
2020-04-09 09:00:00,85.56,-101.67,8.44, , , , , , , , 
2020-04-09 09:10:00,85.65,-104.30,8.48, , , , , , , , 
2020-04-09 09:20:00,85.65,-104.80,8.49, , , , , , , , 
2020-04-09 09:30:00,85.69,-103.52,8.47, , , , , , , , 
2020-04-09 09:40:00,85.69,-103.85,8.47, , , , , , , , 
2020-04-09 09:50:00,85.74,-106.43,8.51, , , , , , , , 
2020-04-09 10:00:00,85.74,-103.88,8.47, , , , , , , , 
2020-04-09 10:10:00,85.74,-103.52,8.47, , , , , , , , 
2020-04-09 10:20:00,85.78,-106.47,8.52, , , , , , , , 
2020-04-09 10:30:00,85.83,-106.11,8.51, , , , , , , , 
2020-04-09 10:40:00,85.87,-106.27,8.51, , , , , , , , 
2020-04-09 10:50:00,85.92,-106.39,8.51, , , , , , , , 
2020-04-09 11:00:00,85.96,-105.85,8.50, , , , , , , , 
2020-04-09 11:10:00,85.92,-105.08,8.49, , , , , , , , 
2020-04-09 11:20:00,85.92,-103.63,8.47, , , , , , , , 
2020-04-09 11:30:00,85.96,-106.41,8.51, , , , , , , , 
2020-04-09 11:40:00,86.01,-106.96,8.52, , , , , , , , 
2020-04-09 11:50:00,86.05,-106.53,8.52, , , , , , , , 
2020-04-09 12:00:00,86.10,-108.96,8.56, , , , , , , , 
2020-04-09 12:10:00,86.05,-106.35,8.51, , , , , , , , 
2020-04-09 12:20:00,86.01,-105.21,8.49, , , , , , , , 
2020-04-09 12:30:00,86.01,-108.52,8.55, , , , , , , , 
2020-04-09 12:40:00,85.87,-103.58,8.47, , , , , , , , 
2020-04-09 12:50:00,85.96,-105.55,8.50, , , , , , , , 
2020-04-09 13:00:00,85.96,-106.41,8.51, , , , , , , , 
2020-04-09 13:10:00,86.05,-107.36,8.53, , , , , , , , 
2020-04-09 13:20:00,86.05,-103.58,8.47, , , , , , , , 
2020-04-09 13:30:00,86.14,-104.83,8.49, , , , , , , , 
2020-04-09 13:40:00,86.10,-103.24,8.46, , , , , , , , 
2020-04-09 13:50:00,86.10,-104.08,8.47, , , , , , , , 
2020-04-09 14:00:00,86.10,-103.88,8.47, , , , , , , , 
2020-04-09 14:10:00,86.05,-104.21,8.48, , , , , , , , 
2020-04-09 14:20:00,86.05,-102.46,8.45, , , , , , , , 
2020-04-09 14:30:00,86.10,-102.93,8.45, , , , , , , , 
2020-04-09 14:40:00,86.10,-101.77,8.44, , , , , , , , 
2020-04-09 14:50:00,86.05,-103.16,8.46, , , , , , , , 
2020-04-09 15:00:00,86.01,-103.16,8.46, , , , , , , , 
2020-04-09 15:10:00,85.87,-102.14,8.44, , , , , , , , 
2020-04-09 15:20:00,85.83,-101.49,8.43, , , , , , , , 
2020-04-09 15:30:00,85.74,-99.67,8.40, , , , , , , , 
2020-04-09 15:40:00,85.65,-99.39,8.40, , , , , , , , 
2020-04-09 15:50:00,85.56,-99.52,8.40, , , , , , , , 
2020-04-09 16:00:00,85.56,-99.02,8.39, , , , , , , , 
2020-04-09 16:10:00,85.51,-99.14,8.39, , , , , , , , 
2020-04-09 16:20:00,85.51,-98.80,8.39, , , , , , , , 
2020-04-09 16:30:00,85.51,-97.55,8.37, , , , , , , , 
2020-04-09 16:40:00,85.51,-97.08,8.36, , , , , , , , 
2020-04-09 16:50:00,85.47,-95.92,8.34, , , , , , , , 
2020-04-09 17:00:00,85.42,-95.64,8.33, , , , , , , , 
2020-04-09 17:10:00,85.38,-95.08,8.32, , , , , , , , 
2020-04-09 17:20:00,85.38,-94.24,8.31, , , , , , , , 
2020-04-09 17:30:00,85.33,-93.39,8.30, , , , , , , , 
2020-04-09 17:40:00,85.29,-92.72,8.28, , , , , , , , 
2020-04-09 17:50:00,85.29,-92.17,8.28, , , , , , , , 
2020-04-09 18:00:00,85.33,-91.92,8.27, , , , , , , , 
2020-04-09 18:10:00,85.33,-92.07,8.27, , , , , , , , 
2020-04-09 18:20:00,85.33,-92.42,8.28, , , , , , , , 
2020-04-09 18:30:00,85.33,-92.24,8.28, , , , , , , , 
2020-04-09 18:40:00,85.33,-92.35,8.28, , , , , , , , 
2020-04-09 18:50:00,85.38,-92.55,8.28, , , , , , , , 
2020-04-09 19:00:00,85.33,-92.86,8.29, , , , , , , , 
2020-04-09 19:10:00,85.38,-92.44,8.28, , , , , , , , 
2020-04-09 19:20:00,85.38,-92.39,8.28, , , , , , , , 
2020-04-09 19:30:00,85.47,-92.46,8.28, , , , , , , , 
2020-04-09 19:40:00,85.47,-92.27,8.28, , , , , , , , 
2020-04-09 19:50:00,85.51,-92.22,8.28, , , , , , , , 
2020-04-09 20:00:00,85.65,-92.49,8.28, , , , , , , , 
2020-04-09 20:10:00,85.78,-92.36,8.28, , , , , , , , 
2020-04-09 20:20:00,85.78,-92.36,8.28, , , , , , , , 
2020-04-09 20:30:00,85.74,-92.17,8.27, , , , , , , , 
2020-04-09 20:40:00,85.74,-92.44,8.28, , , , , , , , 
2020-04-09 20:50:00,85.69,-92.30,8.28, , , , , , , , 
2020-04-09 21:00:00,85.65,-92.46,8.28, , , , , , , , 
2020-04-09 21:10:00,85.60,-91.96,8.27, , , , , , , , 
2020-04-09 21:20:00,85.60,-92.02,8.27, , , , , , , , 
2020-04-09 21:30:00,85.56,-92.02,8.27, , , , , , , , 
2020-04-09 21:40:00,85.51,-92.27,8.28, , , , , , , , 
2020-04-09 21:50:00,85.51,-92.42,8.28, , , , , , , , 
2020-04-09 22:00:00,85.51,-92.71,8.28, , , , , , , , 
2020-04-09 22:10:00,85.51,-92.80,8.29, , , , , , , , 
2020-04-09 22:20:00,85.51,-92.86,8.29, , , , , , , , 
2020-04-09 22:30:00,85.47,-92.52,8.28, , , , , , , , 
2020-04-09 22:40:00,85.47,-92.21,8.28, , , , , , , , 
2020-04-09 22:50:00,85.42,-92.35,8.28, , , , , , , , 
2020-04-09 23:00:00,85.42,-92.83,8.29, , , , , , , , 
2020-04-09 23:10:00,85.38,-92.72,8.28, , , , , , , , 
2020-04-09 23:20:00,85.38,-92.72,8.28, , , , , , , , 
2020-04-09 23:30:00,85.33,-92.69,8.28, , , , , , , , 
2020-04-09 23:40:00,85.33,-92.63,8.28, , , , , , , , 
2020-04-09 23:50:00,85.33,-92.46,8.28, , , , , , , , 
2020-04-10 00:00:00,85.33,-92.66,8.28, , , , , , , , 
2020-04-10 00:10:00,85.33,-92.71,8.28, , , , , , , , 
2020-04-10 00:20:00,85.38,-92.52,8.28, , , , , , , , 
2020-04-10 00:30:00,85.38,-92.92,8.29, , , , , , , , 
2020-04-10 00:40:00,85.42,-92.85,8.29, , , , , , , , 
2020-04-10 00:50:00,85.42,-92.86,8.29, , , , , , , , 
2020-04-10 01:00:00,85.42,-92.42,8.28, , , , , , , , 
2020-04-10 01:10:00,85.42,-92.39,8.28, , , , , , , , 
2020-04-10 01:20:00,85.38,-92.21,8.28, , , , , , , , 
2020-04-10 01:30:00,85.38,-92.19,8.28, , , , , , , , 
2020-04-10 01:40:00,85.38,-92.03,8.27, , , , , , , , 
2020-04-10 01:50:00,85.38,-92.22,8.28, , , , , , , , 
2020-04-10 02:00:00,85.38,-92.33,8.28, , , , , , , , 
2020-04-10 02:10:00,85.38,-92.24,8.28, , , , , , , , 
2020-04-10 02:20:00,85.38,-92.67,8.28, , , , , , , , 
2020-04-10 02:30:00,85.38,-92.44,8.28, , , , , , , , 
2020-04-10 02:40:00,85.38,-92.14,8.27, , , , , , , , 
2020-04-10 02:50:00,85.38,-92.28,8.28, , , , , , , , 
2020-04-10 03:00:00,85.33,-91.92,8.27, , , , , , , , 
2020-04-10 03:10:00,85.33,-91.92,8.27, , , , , , , , 
2020-04-10 03:20:00,85.33,-91.88,8.27, , , , , , , , 
2020-04-10 03:30:00,85.29,-92.00,8.27, , , , , , , , 
2020-04-10 03:40:00,85.24,-91.69,8.27, , , , , , , , 
2020-04-10 03:50:00,85.20,-91.75,8.27, , , , , , , , 
2020-04-10 04:00:00,85.15,-91.33,8.26, , , , , , , , 
2020-04-10 04:10:00,85.11,-91.47,8.26, , , , , , , , 
2020-04-10 04:20:00,85.11,-91.64,8.27, , , , , , , , 
2020-04-10 04:30:00,85.11,-91.42,8.26, , , , , , , , 
2020-04-10 04:40:00,85.11,-91.13,8.26, , , , , , , , 
2020-04-10 04:50:00,85.11,-91.36,8.26, , , , , , , , 
2020-04-10 05:00:00,85.11,-91.25,8.26, , , , , , , , 
2020-04-10 05:10:00,85.11,-91.33,8.26, , , , , , , , 
2020-04-10 05:20:00,85.11,-91.41,8.26, , , , , , , , 
2020-04-10 05:30:00,85.11,-91.42,8.26, , , , , , , , 
2020-04-10 05:40:00,85.11,-91.00,8.26, , , , , , , , 
2020-04-10 05:50:00,85.11,-90.80,8.25, , , , , , , , 
2020-04-10 06:00:00,85.15,-91.14,8.26, , , , , , , , 
2020-04-10 06:10:00,85.20,-90.92,8.25, , , , , , , , 
2020-04-10 06:20:00,85.24,-91.50,8.26, , , , , , , , 
2020-04-10 06:30:00,85.24,-90.64,8.25, , , , , , , , 
2020-04-10 06:40:00,85.24,-92.25,8.28, , , , , , , , 
2020-04-10 06:50:00,85.20,-93.13,8.29, , , , , , , , 
2020-04-10 07:00:00,85.20,-93.33,8.30, , , , , , , , 
2020-04-10 07:10:00,85.20,-93.69,8.30, , , , , , , , 
2020-04-10 07:20:00,85.20,-94.69,8.32, , , , , , , , 
2020-04-10 07:30:00,85.20,-95.57,8.33, , , , , , , , 
2020-04-10 07:40:00,85.24,-97.69,8.37, , , , , , , , 
2020-04-10 07:50:00,85.29,-96.27,8.34, , , , , , , , 
2020-04-10 08:00:00,85.33,-99.38,8.40, , , , , , , , 
2020-04-10 08:10:00,85.38,-99.57,8.40, , , , , , , , 
2020-04-10 08:20:00,85.47,-100.63,8.42, , , , , , , , 
2020-04-10 08:30:00,85.51,-100.46,8.41, , , , , , , , 
2020-04-10 08:40:00,85.60,-103.36,8.46, , , , , , , , 
2020-04-10 08:50:00,85.60,-102.64,8.45, , , , , , , , 
2020-04-10 09:00:00,85.65,-102.38,8.45, , , , , , , , 
2020-04-10 09:10:00,85.74,-104.82,8.49, , , , , , , , 
2020-04-10 09:20:00,85.74,-105.18,8.49, , , , , , , , 
2020-04-10 09:30:00,85.78,-105.74,8.50, , , , , , , , 
2020-04-10 09:40:00,85.83,-104.19,8.48, , , , , , , , 
2020-04-10 09:50:00,85.87,-105.99,8.51, , , , , , , , 
2020-04-10 10:00:00,85.87,-104.33,8.48, , , , , , , , 
2020-04-10 10:10:00,85.96,-106.13,8.51, , , , , , , , 
2020-04-10 10:20:00,85.96,-105.25,8.49, , , , , , , , 
2020-04-10 10:30:00,86.05,-108.96,8.56, , , , , , , , 
2020-04-10 10:40:00,86.01,-106.39,8.51, , , , , , , , 
2020-04-10 10:50:00,86.01,-105.52,8.50, , , , , , , , 
2020-04-10 11:00:00,86.05,-106.10,8.51, , , , , , , , 
2020-04-10 11:10:00,86.01,-105.72,8.50, , , , , , , , 
2020-04-10 11:20:00,86.01,-105.52,8.50, , , , , , , , 
2020-04-10 11:30:00,86.05,-106.30,8.51, , , , , , , , 
2020-04-10 11:40:00,86.05,-105.93,8.51, , , , , , , , 
2020-04-10 11:50:00,86.05,-105.05,8.49, , , , , , , , 
2020-04-10 12:00:00,86.10,-105.60,8.50, , , , , , , , 
2020-04-10 12:10:00,86.14,-105.43,8.50, , , , , , , , 
2020-04-10 12:20:00,86.14,-106.78,8.52, , , , , , , , 
2020-04-10 12:30:00,86.19,-106.82,8.52, , , , , , , , 
2020-04-10 12:40:00,86.23,-106.93,8.52, , , , , , , , 
2020-04-10 12:50:00,86.23,-106.30,8.51, , , , , , , , 
2020-04-10 13:00:00,86.19,-107.28,8.53, , , , , , , , 
2020-04-10 13:10:00,86.14,-105.10,8.49, , , , , , , , 
2020-04-10 13:20:00,86.28,-108.63,8.55, , , , , , , , 
2020-04-10 13:30:00,86.28,-106.19,8.51, , , , , , , , 
2020-04-10 13:40:00,86.33,-106.94,8.52, , , , , , , , 
2020-04-10 13:50:00,86.23,-106.03,8.51, , , , , , , , 
2020-04-10 14:00:00,86.19,-106.74,8.52, , , , , , , , 
2020-04-10 14:10:00,86.05,-106.47,8.51, , , , , , , , 
2020-04-10 14:20:00,86.05,-104.78,8.49, , , , , , , , 
2020-04-10 14:30:00,86.01,-105.00,8.49, , , , , , , , 
2020-04-10 14:40:00,85.96,-105.86,8.50, , , , , , , , 
2020-04-10 14:50:00,85.96,-106.27,8.51, , , , , , , , 
2020-04-10 15:00:00,86.05,-108.53,8.55, , , , , , , , 
2020-04-10 15:10:00,86.14,-108.35,8.55, , , , , , , , 
2020-04-10 15:20:00,85.96,-102.50,8.45, , , , , , , , 
2020-04-10 15:30:00,86.05,-104.49,8.48, , , , , , , , 
